TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
518784.7177,333.975,-75.64,950.441,4646.25,-2213.75,8128.75,-123.12,-15.2,-262.96
518784.7677,352.092,-98.515,974.231,5871.25,691.25,8767.5,-112.48,-4.56,-253.84
518784.8177,302.926,-95.343,980.941,6282.5,586.25,7525.0,-120.08,-28.88,-256.88
518784.8677,288.164,-71.37,985.272,3246.25,-4935.0,3150.0,-114.0,-28.88,-264.48
518784.9177,332.816,-58.865,981.734,-210.0,-7463.75,1837.5,-115.52,-25.84,-264.48
518784.9677,331.047,-71.126,965.142,-4637.5,-4725.0,-6772.5,-115.52,-15.2,-240.16
518785.0177,333.06,-80.764,969.656,-4830.0,-7507.5,-9817.5,-106.4,-13.68,-258.4
518785.0677,360.205,-60.939,970.632,-2677.5,-4891.25,-5092.5,-107.92,-21.28,-250.8
518785.1177,333.975,-84.668,961.97,-2756.25,-7910.0,-2861.25,-92.72,-30.4,-259.92
518785.1677,361.669,-84.79,966.057,-1303.75,-8776.25,-822.5,-97.28,-31.92,-259.92
518785.2177,377.224,-71.797,960.811,2948.75,-3080.0,288.75,-115.52,-12.16,-247.76
518785.2677,353.983,-17.873,957.151,-892.5,-2922.5,-4952.5,-114.0,-25.84,-238.64
518785.3177,340.746,-39.345,965.996,-6273.75,-3867.5,-5591.25,-110.96,-27.36,-252.32
518785.3677,353.434,-76.982,969.534,-2213.75,-5363.75,393.75,-115.52,-34.96,-255.36
518785.4177,353.8,-72.651,959.53,533.75,-4873.75,3902.5,-121.6,-24.32,-264.48
518785.4677,357.155,-53.924,957.761,-805.0,-3088.75,5215.0,-109.44,-27.36,-244.72
518785.5177,339.465,-72.773,975.451,-1968.75,-1898.75,4585.0,-109.44,-38.0,-252.32
518785.5677,326.045,-73.444,969.839,-1977.5,-2100.0,2546.25,-101.84,-19.76,-258.4
518785.6177,332.023,-62.83,974.292,-3097.5,-3298.75,-787.5,-120.08,-25.84,-266.0
518785.6677,332.755,-59.963,971.852,-4156.25,-3745.0,-945.0,-97.28,-16.72,-256.88
518785.7178,337.391,-77.47,973.133,-3132.5,-5013.75,1951.25,-110.96,-15.2,-262.96
518785.7677,335.988,-77.043,965.447,-472.5,-4751.25,3823.75,-121.6,-16.72,-262.96
518785.8177,342.149,-66.368,967.704,-1513.75,-4585.0,2476.25,-114.0,-18.24,-255.36
518785.8677,336.293,-79.483,973.133,-3421.25,-4060.0,-411.25,-109.44,-24.32,-256.88
518785.9177,332.816,-84.119,970.876,-2826.25,-4593.75,-700.0,-118.56,-22.8,-259.92
518785.9677,333.121,-83.57,969.778,-1916.25,-5022.5,-148.75,-106.4,-22.8,-258.4
518786.0177,334.28,-77.47,970.022,-2266.25,-4917.5,805.0,-120.08,-30.4,-252.32
518786.0677,331.047,-82.35,966.85,-2738.75,-6265.0,542.5,-120.08,-9.12,-266.0
518786.1177,352.946,-88.267,966.728,-962.5,-5215.0,-796.25,-115.52,-27.36,-267.52
518786.1677,333.304,-72.285,966.545,-2012.5,-4768.75,-1023.75,-112.48,-22.8,-258.4
518786.2177,336.476,-73.749,966.179,-2686.25,-5083.75,-647.5,-120.08,-22.8,-266.0
518786.2677,343.125,-82.472,969.595,-2380.0,-5372.5,866.25,-97.28,-6.08,-258.4
518786.3177,336.537,-78.385,967.155,-2003.75,-4768.75,901.25,-109.44,-34.96,-267.52
518786.3677,345.077,-85.339,966.057,-2511.25,-6265.0,1102.5,-104.88,-16.72,-244.72
518786.4177,346.053,-87.169,964.41,-1785.0,-4655.0,1925.0,-121.6,-28.88,-262.96
518786.4677,345.138,-90.768,966.423,-551.25,-5153.75,2397.5,-110.96,-24.32,-250.8
518786.5177,348.554,-83.631,965.63,-131.25,-5433.75,630.0,-115.52,-18.24,-261.44
518786.5677,347.944,-77.592,963.922,-962.5,-4515.0,-1163.75,-114.0,-19.76,-256.88
518786.6177,344.04,-73.566,965.63,-1977.5,-5066.25,-1680.0,-120.08,-13.68,-255.36
518786.6677,350.323,-78.141,964.593,-1986.25,-5022.5,-498.75,-110.96,-21.28,-262.96
518786.7177,346.297,-77.226,968.375,-1610.0,-4086.25,883.75,-129.2,-13.68,-243.2
518786.7677,345.626,-75.945,964.837,-2126.25,-4795.0,2196.25,-103.36,-16.72,-247.76
518786.8177,351.421,-85.217,959.652,-1986.25,-5468.75,2021.25,-117.04,-27.36,-261.44
518786.8677,367.159,-89.304,965.386,-1435.0,-4567.5,945.0,-110.96,-18.24,-255.36
518786.9177,344.162,-71.553,964.959,-1513.75,-2590.0,367.5,-114.0,-19.76,-256.88
518786.9677,339.831,-75.579,964.227,-2502.5,-3780.0,560.0,-106.4,-13.68,-259.92
518787.0177,343.491,-86.925,964.654,-2143.75,-3648.75,1286.25,-121.6,-13.68,-255.36
518787.0677,335.622,-80.947,969.046,-1750.0,-3228.75,1750.0,-106.4,-16.72,-258.4
518787.1177,333.853,-82.838,968.558,-2677.5,-4795.0,1645.0,-118.56,-7.6,-256.88
518787.1677,347.456,-89.426,963.495,-2126.25,-4103.75,1487.5,-126.16,-15.2,-250.8
518787.2177,342.088,-93.757,966.728,-1837.5,-3648.75,2065.0,-110.96,-13.68,-261.44
518787.2677,345.016,-92.049,965.447,-1277.5,-3981.25,586.25,-118.56,-10.64,-247.76
518787.3177,340.075,-88.206,969.778,-1111.25,-3395.0,-665.0,-120.08,-12.16,-258.4
518787.3677,336.11,-81.801,965.752,-1408.75,-3605.0,-1338.75,-110.96,-16.72,-256.88
518787.4177,337.513,-85.766,970.022,-2021.25,-3876.25,-726.25,-106.4,-12.16,-243.2
518787.4677,336.598,-87.413,972.34,-1032.5,-4217.5,831.25,-107.92,-28.88,-247.76
518787.5177,334.585,-83.509,969.9,-595.0,-4016.25,910.0,-121.6,-9.12,-244.72
518787.5677,338.245,-81.191,967.521,-2616.25,-4707.5,498.75,-118.56,-27.36,-256.88
518787.6177,340.38,-92.598,966.057,-2091.25,-4742.5,980.0,-103.36,-22.8,-246.24
518787.6677,342.881,-83.448,969.961,350.0,-2555.0,157.5,-107.92,-13.68,-273.6
518787.7177,326.594,-76.86,968.192,-1995.0,-3465.0,-472.5,-97.28,-31.92,-258.4
518787.7677,326.533,-82.533,972.035,-2073.75,-3911.25,-288.75,-114.0,-19.76,-264.48
518787.8177,331.474,-82.777,976.061,-1452.5,-3552.5,1461.25,-101.84,-27.36,-255.36
518787.8677,321.104,-81.801,971.242,-1513.75,-4252.5,1916.25,-107.92,-15.2,-258.4
518787.9177,331.108,-88.206,974.109,-1531.25,-5766.25,1356.25,-101.84,-24.32,-267.52
518787.9678,328.119,-84.058,972.34,-1741.25,-5267.5,1233.75,-109.44,-22.8,-258.4
518788.0177,330.62,-88.267,971.669,-1706.25,-6125.0,157.5,-120.08,-25.84,-267.52
518788.0677,337.025,-86.742,967.033,-1155.0,-6282.5,-551.25,-97.28,-15.2,-249.28
518788.1177,343.491,-76.921,965.935,-1391.25,-5626.25,-735.0,-106.4,-18.24,-249.28
518788.1677,337.269,-76.86,968.375,-2380.0,-5232.5,-280.0,-106.4,-30.4,-246.24
518788.2177,342.393,-83.082,962.641,-1408.75,-4567.5,1601.25,-112.48,-22.8,-267.52
518788.2677,341.417,-81.862,967.033,-1452.5,-4235.0,1522.5,-109.44,-31.92,-258.4
518788.3177,333.609,-79.117,967.338,-2003.75,-4191.25,1216.25,-103.36,-18.24,-252.32
518788.3677,339.831,-90.89,965.691,-2625.0,-5057.5,1006.25,-101.84,-13.68,-253.84
518788.4177,351.421,-98.698,968.863,-1391.25,-4672.5,988.75,-89.68,-13.68,-267.52
518788.4677,334.219,-77.165,965.813,-1627.5,-2791.25,306.25,-109.44,-24.32,-256.88
518788.5177,328.241,-79.483,971.181,-2283.75,-3683.75,-402.5,-101.84,-19.76,-264.48
518788.5677,333.365,-86.315,970.632,-2336.25,-3123.75,1391.25,-101.84,-19.76,-258.4
518788.6177,327.631,-87.413,973.743,-1575.0,-3158.75,2773.75,-104.88,-13.68,-249.28
518788.6677,325.862,-89.487,973.194,-2231.25,-4103.75,3150.0,-107.92,-21.28,-244.72
518788.7177,329.278,-93.208,973.804,-1601.25,-3998.75,2091.25,-101.84,-33.44,-269.04
518788.7677,323.91,-92.598,972.706,-2073.75,-4541.25,1163.75,-101.84,-19.76,-255.36
518788.8177,331.779,-98.027,970.388,-1181.25,-4882.5,-61.25,-103.36,-7.6,-252.32
518788.8677,330.193,-89.121,968.497,-1050.0,-4208.75,-1198.75,-106.4,-13.68,-255.36
518788.9177,330.376,-82.472,969.595,-1443.75,-3981.25,-1093.75,-104.88,-22.8,-258.4
518788.9677,323.178,-85.339,971.303,-2030.0,-4173.75,411.25,-98.8,-9.12,-267.52
518789.0177,325.069,-89.914,973.682,-1487.5,-4733.75,2030.0,-114.0,-9.12,-269.04
518789.0677,324.276,-92.049,974.597,-1093.75,-5075.0,1837.5,-104.88,-18.24,-267.52
518789.1177,328.058,-86.559,970.266,-2143.75,-5547.5,805.0,-101.84,-15.2,-250.8
518789.1677,331.657,-96.807,970.449,-2380.0,-5538.75,498.75,-101.84,-16.72,-256.88
518789.2177,342.454,-98.698,971.608,673.75,-4182.5,-87.5,-110.96,-24.32,-261.44
518789.2677,327.021,-75.091,968.863,-2012.5,-4252.5,-1487.5,-120.08,-7.6,-261.44
518789.3177,328.119,-84.729,969.534,-2642.5,-4567.5,-1032.5,-112.48,-15.2,-266.0
518789.3677,328.668,-88.755,976.244,-1522.5,-4488.75,2178.75,-98.8,-7.6,-267.52
518789.4177,323.239,-84.851,974.78,-971.25,-4690.0,2712.5,-112.48,-13.68,-284.24
518789.4677,331.169,-93.452,973.621,-1951.25,-5748.75,1732.5,-92.72,-24.32,-264.48
518789.5177,335.683,-89.914,970.266,-1855.0,-5582.5,630.0,-120.08,-19.76,-259.92
518789.5677,334.341,-97.783,967.948,-1487.5,-5363.75,323.75,-109.44,-21.28,-264.48
518789.6177,341.112,-90.829,964.288,-918.75,-5267.5,-822.5,-115.52,-15.2,-253.84
518789.6677,336.415,-82.045,966.362,-1303.75,-3963.75,-1391.25,-94.24,-16.72,-247.76
518789.7177,338.55,-79.117,967.643,-2108.75,-3955.0,-1041.25,-104.88,-7.6,-261.44
518789.7677,332.511,-92.293,970.876,-1548.75,-3745.0,1172.5,-104.88,-9.12,-259.92
518789.8177,331.901,-86.864,969.168,-1128.75,-4042.5,2415.0,-107.92,-13.68,-253.84
518789.8677,332.938,-88.511,972.462,-1128.75,-3902.5,1828.75,-107.92,-22.8,-258.4
518789.9177,332.45,-85.888,970.327,-2467.5,-4418.75,1041.25,-106.4,-19.76,-270.56
518789.9677,332.633,-99.674,968.375,-2152.5,-4672.5,533.75,-118.56,-19.76,-255.36
518790.0177,337.147,-86.62,968.985,113.75,-2275.0,-612.5,-114.0,-15.2,-262.96
518790.0677,318.237,-72.651,969.595,-1881.25,-2695.0,-761.25,-107.92,-30.4,-255.36
518790.1177,319.274,-87.352,973.011,-2432.5,-3631.25,402.5,-100.32,-10.64,-258.4
518790.1677,321.714,-90.707,978.501,-962.5,-4060.0,3228.75,-109.44,-19.76,-255.36
518790.2178,318.42,-83.387,976.793,-1592.5,-4620.0,2248.75,-106.4,-12.16,-253.84
518790.2677,326.35,-94.611,972.218,-1925.0,-5223.75,813.75,-110.96,-39.52,-261.44
518790.3177,325.374,-90.707,970.449,-2152.5,-5346.25,595.0,-103.36,-13.68,-255.36
518790.3677,328.973,-96.685,973.438,-1575.0,-5818.75,350.0,-101.84,-10.64,-267.52
518790.4177,333.426,-90.585,969.717,-1076.25,-5407.5,-227.5,-97.28,-18.24,-249.28
518790.4677,330.132,-84.912,967.643,-1312.5,-4497.5,-1050.0,-115.52,-21.28,-259.92
518790.5177,326.533,-84.241,970.815,-2371.25,-4707.5,-166.25,-97.28,-19.76,-252.32
518790.5677,328.119,-93.635,972.706,-1400.0,-4523.75,1715.0,-103.36,-36.48,-252.32
518790.6177,326.106,-91.073,971.364,-1426.25,-4725.0,2397.5,-104.88,-7.6,-272.08
518790.6677,325.74,-90.158,970.327,-1295.0,-4768.75,1155.0,-112.48,-22.8,-249.28
518790.7177,328.851,-87.962,970.693,-2502.5,-5215.0,358.75,-97.28,-19.76,-256.88
518790.7677,335.5,-102.175,970.327,-1846.25,-5223.75,577.5,-127.68,-9.12,-252.32
518790.8177,338.062,-85.339,969.412,-122.5,-3298.75,-315.0,-95.76,-12.16,-261.44
518790.8677,322.629,-79.544,968.802,-2213.75,-3850.0,-630.0,-95.76,-19.76,-259.92
518790.9177,324.337,-90.463,971.486,-2161.25,-4156.25,892.5,-94.24,-18.24,-252.32
518790.9677,325.313,-93.696,976.305,-1592.5,-4182.5,2423.75,-100.32,-24.32,-270.56
518791.0177,317.078,-88.267,974.048,-1898.75,-4768.75,2362.5,-103.36,-13.68,-243.2
518791.0677,330.437,-96.929,970.754,-1513.75,-5215.0,883.75,-104.88,-19.76,-258.4
518791.1177,327.387,-92.354,972.645,-1977.5,-5232.5,630.0,-100.32,-7.6,-258.4
518791.1677,326.289,-99.125,969.29,-1102.5,-5118.75,-332.5,-106.4,-13.68,-244.72
518791.2177,334.341,-87.718,967.216,-1172.5,-4497.5,-1190.0,-106.4,-18.24,-253.84
518791.2677,329.644,-83.021,971.852,-1592.5,-4313.75,-1155.0,-95.76,-24.32,-266.0
518791.3177,326.106,-89.121,970.937,-1785.0,-4261.25,735.0,-88.16,-22.8,-267.52
518791.3677,329.583,-89.243,969.656,-1645.0,-4427.5,1793.75,-100.32,-16.72,-243.2
518791.4177,325.191,-93.025,973.011,-1653.75,-3762.5,1968.75,-117.04,-7.6,-259.92
518791.4677,320.494,-88.511,972.523,-1478.75,-5521.25,630.0,-109.44,-12.16,-253.84
518791.5177,320.372,-86.681,973.743,-2756.25,-6378.75,70.0,-100.32,-9.12,-258.4
518791.5677,331.352,-107.421,968.68,-2126.25,-7017.5,437.5,-106.4,-12.16,-262.96
518791.6177,343.125,-99.186,970.205,455.0,-5635.0,-306.25,-110.96,-4.56,-250.8
518791.6677,323.056,-76.616,969.046,-2800.0,-5048.75,-1478.75,-100.32,-10.64,-252.32
518791.7177,327.875,-94.306,969.961,-2826.25,-4733.75,96.25,-109.44,1.52,-258.4
518791.7677,322.812,-99.552,975.451,-1461.25,-5381.25,2607.5,-101.84,-6.08,-249.28
518791.8177,327.387,-96.685,972.706,-1898.75,-6317.5,2450.0,-117.04,-16.72,-246.24
518791.8677,335.866,-102.114,970.998,-1312.5,-6868.75,271.25,-115.52,-6.08,-252.32
518791.9177,336.171,-97.234,966.179,-1890.0,-6431.25,-752.5,-98.8,-16.72,-238.64
518791.9677,341.478,-100.284,965.142,-1373.75,-6973.75,-1172.5,-112.48,-13.68,-259.92
518792.0177,344.772,-95.343,967.948,-656.25,-6807.5,-997.5,-103.36,-18.24,-252.32
518792.0677,349.957,-85.705,965.691,-1277.5,-5643.75,-1382.5,-98.8,-24.32,-255.36
518792.1177,345.016,-89.609,962.824,-1610.0,-4908.75,-595.0,-104.88,-19.76,-259.92
