TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2080.3792,-374399.71,-381623.36,-372262.28,-376492.21,-373780.49,-371324.44,-350086.3
2080.3831,-371176.14,-372402.33,-373360.68,-376145.12,-370769.21,-370837.68,-366599.51
2080.3871,-368302.25,-360908.12,-379460.24,-378508.33,-370902.49,-372062.11,-386097.43
2080.3911,-369516.51,-362323.38,-382214.11,-380331.18,-373842.05,-373305.94,-382779.5
2080.3951,-372623.39,-373614.88,-378386.73,-379133.13,-375644.25,-372962.57,-363833.14
2080.3991,-374428.98,-381642.29,-372329.18,-376533.79,-373810.24,-371342.7,-350108.71
2080.4031,-371200.22,-372463.46,-373362.16,-376153.61,-370781.66,-370828.82,-366521.12
2080.4071,-368296.29,-360918.61,-379417.99,-378504.32,-370883.56,-372046.13,-386120.65
2080.4111,-369501.44,-362286.09,-382208.25,-380350.73,-373829.46,-373313.04,-382903.24
2080.4151,-372631.88,-373527.81,-378417.01,-379184.72,-375626.23,-372980.11,-364041.32
2080.4191,-374457.69,-381602.14,-372327.32,-376559.83,-373770.85,-371337.89,-350145.48
2080.4231,-371221.97,-372467.99,-373333.36,-376144.88,-370726.68,-370813.46,-366411.16
2080.4271,-368285.6,-360876.79,-379374.36,-378500.94,-370810.51,-372033.35,-386086.7
2080.4311,-369459.53,-362175.56,-382205.34,-380354.83,-373757.17,-373301.84,-382984.97
2080.4351,-372543.52,-373368.26,-378449.53,-379189.73,-375581.83,-372973.92,-364193.44
2080.4391,-374405.62,-381570.91,-372346.16,-376589.77,-373786.78,-371361.49,-350190.49
2080.4431,-371218.44,-372523.69,-373281.38,-376174.02,-370725.01,-370818.95,-366403.19
2080.447,-368292.23,-360932.77,-379338.02,-378514.91,-370793.24,-372032.78,-386116.12
2080.451,-369469.69,-362161.06,-382225.61,-380379.15,-373734.8,-373304.55,-383092.02
2080.455,-372575.47,-373330.02,-378519.68,-379238.89,-375580.12,-372997.42,-364309.69
2080.459,-374427.41,-381556.41,-372372.19,-376594.64,-373765.89,-371343.61,-350050.3
2080.463,-371241.66,-372601.6,-373244.43,-376162.67,-370722.72,-370807.17,-366046.66
2080.467,-368275.78,-360901.88,-379264.83,-378487.58,-370742.27,-371996.69,-385942.27
2080.471,-369413.61,-362029.31,-382180.88,-380366.23,-373686.93,-373273.75,-383112.95
2080.475,-372504.18,-373188.97,-378523.25,-379239.7,-375576.35,-372979.97,-364376.45
2080.479,-374428.46,-381582.88,-372391.7,-376623.25,-373830.27,-371362.73,-350026.94
2080.483,-371290.35,-372770.69,-373219.96,-376147.27,-370769.97,-370800.44,-365829.61
2080.487,-368303.72,-361028.33,-379257.72,-378455.4,-370767.83,-371987.1,-385800.03
2080.491,-369420.57,-362057.3,-382201.86,-380347.11,-373696.18,-373274.08,-383113.81
2080.495,-372517.77,-373141.48,-378572.22,-379237.98,-375580.12,-372991.51,-364495.99
2080.499,-374458.83,-381629.94,-372420.45,-376614.19,-373860.59,-371382.52,-349952.45
2080.503,-371354.39,-372923.75,-373208.09,-376132.82,-370811.75,-370819.52,-365584.99
2080.507,-368341.16,-361121.08,-379246.09,-378438.09,-370791.19,-371994.68,-385695.31
2080.5109,-369442.36,-362087.53,-382247.06,-380351.87,-373735.66,-373289.68,-383169.17
2080.5149,-372521.87,-373146.1,-378670.07,-379256.63,-375655.17,-373016.54,-364628.69
2080.5189,-374488.4,-381667.47,-372484.25,-376637.6,-373936.51,-371394.3,-350022.41
2080.5229,-371386.14,-373038.43,-373213.53,-376130.96,-370881.27,-370817.13,-365505.07
2080.5269,-368366.81,-361228.13,-379255.86,-378435.66,-370858.57,-372006.17,-385666.65
2080.5309,-369449.66,-362113.33,-382296.42,-380356.55,-373790.4,-373300.74,-383248.9
2080.5349,-372505.8,-373109.39,-378754.42,-379266.97,-375711.91,-373026.61,-364729.4
2080.5389,-374461.79,-381673.95,-372553.06,-376630.45,-374012.71,-371399.73,-349925.13
2080.5429,-371385.24,-373112.91,-373227.97,-376128.53,-370972.11,-370830.44,-365302.7
2080.5469,-368336.58,-361218.92,-379240.8,-378421.3,-370908.02,-371998.69,-385598.75
2080.5509,-369392.06,-362063.31,-382317.21,-380367.04,-373864.08,-373319.81,-383273.17
2080.5549,-372463.65,-373059.79,-378819.42,-379316.47,-375819.68,-373072.72,-364794.82
2080.5589,-374494.07,-381764.27,-372630.69,-376703.26,-374158.52,-371469.64,-349861.14
2080.5629,-371438.36,-373276.8,-373272.56,-376148.7,-371088.5,-370864.48,-365057.65
2080.5669,-368374.15,-361338.9,-379290.58,-378420.49,-371006.96,-372023.53,-385390.61
2080.5709,-369410.37,-362040.71,-382380.05,-380363.61,-373908.76,-373314.28,-383238.55
2080.5748,-372480.39,-373005.96,-378930.14,-379340.98,-375898.5,-373093.98,-364839.79
2080.5788,-374540.28,-381797.93,-372725.72,-376719.66,-374258.71,-371490.62,-349739.55
2080.5828,-371509.21,-373404.93,-373304.7,-376155.04,-371178.15,-370881.94,-364796.63
2080.5868,-368407.29,-361428.73,-379289.29,-378414.82,-371053.84,-372027.54,-385217.57
2080.5908,-369414.14,-362061.45,-382422.11,-380362.37,-373952.0,-373327.44,-383176.23
2080.5948,-372427.46,-372893.66,-378971.72,-379313.37,-375892.06,-373069.76,-364871.5
2080.5988,-374487.68,-381734.7,-372709.13,-376698.82,-374264.9,-371474.55,-349696.11
2080.6028,-371476.74,-373458.62,-373242.04,-376117.08,-371198.17,-370867.82,-364583.87
2080.6068,-368374.44,-361445.47,-379227.83,-378373.33,-371049.64,-372017.28,-385128.59
2080.6108,-369371.12,-362005.09,-382368.42,-380336.76,-373938.89,-373333.31,-383247.23
2080.6148,-372422.22,-372857.19,-378971.72,-379343.7,-375923.15,-373124.5,-365052.46
2080.6188,-374529.88,-381793.59,-372717.33,-376722.29,-374299.81,-371514.89,-349711.65
2080.6228,-371556.04,-373566.72,-373199.94,-376114.03,-371188.02,-370869.44,-364489.22
2080.6268,-368426.03,-361534.73,-379197.5,-378358.7,-371026.66,-372011.32,-385077.0
2080.6308,-369404.03,-362026.78,-382413.72,-380358.22,-373926.3,-373338.17,-383365.39
2080.6348,-372425.93,-372822.62,-379052.68,-379372.74,-375931.26,-373125.22,-365239.76
2080.6387,-374563.74,-381853.39,-372770.69,-376758.1,-374354.5,-371531.53,-349772.59
2080.6427,-371614.79,-373739.57,-373198.65,-376123.57,-371260.21,-370882.51,-364371.92
2080.6467,-368465.85,-361621.04,-379134.03,-378353.78,-371035.19,-371997.26,-385100.65
2080.6507,-369406.32,-361994.26,-382349.92,-380347.73,-373896.69,-373316.38,-383519.98
2080.6547,-372434.52,-372764.06,-379051.49,-379382.27,-375920.67,-373129.56,-365413.57
2080.6587,-374555.06,-381801.79,-372749.37,-376730.15,-374315.83,-371497.96,-349754.8
2080.6627,-371593.28,-373756.26,-373104.66,-376086.23,-371206.9,-370841.36,-364194.96
2080.6667,-368406.53,-361590.52,-379049.73,-378308.44,-370967.0,-371956.82,-385020.54
2080.6707,-369334.69,-361883.73,-382315.73,-380324.5,-373832.51,-373282.81,-383608.82
2080.6747,-372349.21,-372573.94,-379022.45,-379373.88,-375848.2,-373082.25,-365640.78
2080.6787,-374532.46,-381787.58,-372717.85,-376753.9,-374313.64,-371495.82,-349865.19
2080.6827,-371619.13,-373852.82,-373022.03,-376069.54,-371178.48,-370817.51,-364123.72
2080.6867,-368428.23,-361633.44,-378967.43,-378277.44,-370899.58,-371927.5,-385005.23
2080.6907,-369329.83,-361815.45,-382266.66,-380293.13,-373737.71,-373256.35,-383680.2
2080.6947,-372342.2,-372489.45,-379025.41,-379368.45,-375785.49,-373096.46,-365728.9
2080.6987,-374538.37,-381712.53,-372680.61,-376736.35,-374223.18,-371486.66,-349865.96
2080.7026,-371653.46,-373901.32,-372950.22,-376049.32,-371110.1,-370804.54,-363941.47
2080.7066,-368443.25,-361657.33,-378917.26,-378257.27,-370830.53,-371910.52,-384924.65
2080.7106,-369321.49,-361777.16,-382255.27,-380300.14,-373680.3,-373253.06,-383786.34
2080.7146,-372307.06,-372385.78,-379044.43,-379375.12,-375730.18,-373083.73,-365926.88
2080.7186,-374513.72,-381662.22,-372711.94,-376726.72,-374199.1,-371468.87,-349903.43
2080.7226,-371637.15,-373877.09,-372916.7,-376028.49,-371072.62,-370781.32,-363881.3
2080.7266,-368419.31,-361584.42,-378844.26,-378240.39,-370758.77,-371885.87,-384958.65
2080.7306,-369293.78,-361651.23,-382241.29,-380292.75,-373612.02,-373241.9,-383906.31
2080.7346,-372301.48,-372246.12,-379080.77,-379406.93,-375698.09,-373099.32,-366115.09
2080.7386,-374547.76,-381631.32,-372726.1,-376778.74,-374203.06,-371497.25,-349990.89
2080.7426,-371705.72,-373975.85,-372895.14,-376061.34,-371080.97,-370793.15,-363808.63
2080.7466,-368455.69,-361655.09,-378806.02,-378254.36,-370740.46,-371878.1,-384957.84
2080.7506,-369309.33,-361601.49,-382208.92,-380318.4,-373557.18,-373221.54,-384106.68
2080.7546,-372292.42,-372142.55,-379104.42,-379444.45,-375661.23,-373095.99,-366398.62
2080.7586,-374581.72,-381644.34,-372754.0,-376831.91,-374208.64,-371522.04,-350126.98
2080.7626,-371763.23,-374084.85,-372852.04,-376076.65,-371062.99,-370797.39,-363745.07
2080.7665,-368498.04,-361720.41,-378758.38,-378251.36,-370694.59,-371879.96,-384949.78
2080.7705,-369318.91,-361561.15,-382222.65,-380322.12,-373515.36,-373234.08,-384208.77
2080.7745,-372294.18,-372042.03,-379128.64,-379479.74,-375622.98,-373109.86,-366572.33
2080.7785,-374582.96,-381590.75,-372731.68,-376848.93,-374166.44,-371515.8,-350186.72
2080.7825,-371790.98,-374157.9,-372792.19,-376071.55,-371039.48,-370793.67,-363622.37
2080.7865,-368498.66,-361743.45,-378670.74,-378220.03,-370632.84,-371858.07,-384901.76
2080.7905,-369280.86,-361489.39,-382161.14,-380287.98,-373423.0,-373199.46,-384283.68
2080.7945,-372209.07,-371869.13,-379116.77,-379438.3,-375537.87,-373073.48,-366723.25
2080.7985,-374526.12,-381506.92,-372715.71,-376832.91,-374133.44,-371506.21,-350198.5
2080.8025,-371764.13,-374148.03,-372695.01,-376026.01,-370970.77,-370746.51,-363461.97
2080.8065,-368451.5,-361711.64,-378592.11,-378176.26,-370559.21,-371822.16,-384823.61
2080.8105,-369217.34,-361401.93,-382124.23,-380270.1,-373362.59,-373185.11,-384360.79
2080.8145,-372183.94,-371812.96,-379136.46,-379455.99,-375516.27,-373090.07,-366861.72
2080.8185,-374530.46,-381522.99,-372742.84,-376833.72,-374125.38,-371509.45,-350216.95
2080.8225,-371796.94,-374266.96,-372697.49,-376020.76,-370983.98,-370758.58,-363333.32
2080.8265,-368473.81,-361763.95,-378548.91,-378154.66,-370517.01,-371803.38,-384777.93
2080.8304,-369239.47,-361378.52,-382127.43,-380268.67,-373316.14,-373178.76,-384458.21
2080.8344,-372200.87,-371752.4,-379209.66,-379475.31,-375498.34,-373103.19,-367016.17
2080.8384,-374571.65,-381540.39,-372796.82,-376863.72,-374135.44,-371532.39,-350243.28
2080.8424,-371845.24,-374372.0,-372679.18,-376022.91,-370985.74,-370758.91,-363185.02
2080.8464,-368506.57,-361855.26,-378534.31,-378145.45,-370517.01,-371805.62,-384699.92
2080.8504,-369220.4,-361355.2,-382119.42,-380250.5,-373288.63,-373158.93,-384517.1
2080.8544,-372137.69,-371604.87,-379206.75,-379456.85,-375448.27,-373057.98,-367181.96
2080.8584,-374504.94,-381467.24,-372790.09,-376851.46,-374142.74,-371510.88,-350274.41
2080.8624,-371820.78,-374433.56,-372641.94,-376004.93,-371020.65,-370749.14,-363045.69
2080.8664,-368461.41,-361884.45,-378492.21,-378107.55,-370526.02,-371784.78,-384611.27
2080.8704,-369164.37,-361326.31,-382143.02,-380251.74,-373320.72,-373172.52,-384590.77
2080.8744,-372097.16,-371584.13,-379292.34,-379507.44,-375530.86,-373117.78,-367327.3
2080.8784,-374526.83,-381503.48,-372871.97,-376896.9,-374210.59,-371552.37,-350329.87
2080.8824,-371859.45,-374542.23,-372662.3,-376000.97,-371056.65,-370756.24,-362889.76
2080.8864,-368477.67,-361958.31,-378484.53,-378109.83,-370548.39,-371796.18,-384516.57
2080.8904,-369162.56,-361304.28,-382154.03,-380264.52,-373321.63,-373180.62,-384621.24
2080.8943,-372100.11,-371526.0,-379355.57,-379532.91,-375553.7,-373139.38,-367411.66
2080.8983,-374548.0,-381525.47,-372940.68,-376906.96,-374260.33,-371575.45,-350248.86
2080.9023,-371877.91,-374581.57,-372691.01,-376003.36,-371096.46,-370772.98,-362794.39
2080.9063,-368477.82,-361940.43,-378490.16,-378082.03,-370538.56,-371768.38,-384445.19
2080.9103,-369135.61,-361262.84,-382188.13,-380226.28,-373330.78,-373143.29,-384524.96
2080.9143,-372039.17,-371434.3,-379407.74,-379532.19,-375601.19,-373126.03,-367434.35
2080.9183,-374508.71,-381520.94,-372990.94,-376943.16,-374367.0,-371590.13,-350191.73
2080.9223,-371870.71,-374690.15,-372734.21,-376027.3,-371247.19,-370791.43,-362559.65
2080.9263,-368494.27,-362090.77,-378576.04,-378120.13,-370739.46,-371822.21,-384223.08
2080.9303,-369182.77,-361360.74,-382313.39,-380294.56,-373530.96,-373209.71,-384433.17
2080.9343,-372102.97,-371534.25,-379612.49,-379606.29,-375849.72,-373208.04,-367293.45
2080.9383,-374576.57,-381670.57,-373208.9,-376991.75,-374666.21,-371669.77,-349846.21
2080.9423,-371968.89,-374940.63,-372942.21,-376067.3,-371590.13,-370879.69,-362028.02
2080.9463,-368563.65,-362327.95,-378767.15,-378142.69,-371071.19,-371895.45,-383740.09
2080.9503,-369223.35,-361542.17,-382545.9,-380335.19,-373880.0,-373303.41,-384131.57
2080.9543,-372133.35,-371625.32,-379867.27,-379659.27,-376168.49,-373291.39,-367154.69
2080.9582,-374644.51,-381827.21,-373432.73,-377052.4,-374957.42,-371743.29,-349645.99
2080.9622,-372072.26,-375244.57,-373080.11,-376088.23,-371832.46,-370924.66,-361575.17
2080.9662,-368631.88,-362543.91,-378849.5,-378145.69,-371230.84,-371926.16,-383473.16
2080.9702,-369225.74,-361593.15,-382610.65,-380337.67,-373961.92,-373323.49,-384137.2
2080.9742,-372121.47,-371590.32,-379929.59,-379682.4,-376215.55,-373322.15,-367288.25
2080.9782,-374647.23,-381814.95,-373431.82,-377065.04,-374967.0,-371763.7,-349700.35
2080.9822,-372130.49,-375332.35,-372938.73,-376083.13,-371765.42,-370904.73,-361411.04
2080.9862,-368652.24,-362592.98,-378674.84,-378118.89,-371115.49,-371891.26,-383385.23
2080.9902,-369194.74,-361474.22,-382500.46,-380298.99,-373806.85,-373275.47,-384303.42
2080.9942,-372053.19,-371399.49,-379845.52,-379639.77,-376050.76,-373268.6,-367548.7
2080.9982,-374584.19,-381705.85,-373333.78,-377023.07,-374833.91,-371729.94,-349897.14
2081.0022,-372087.48,-375372.17,-372771.16,-375998.35,-371637.2,-370851.27,-361331.94
2081.0062,-368604.08,-362550.11,-378504.89,-378022.19,-370933.43,-371816.58,-383451.84
2081.0102,-369125.27,-361330.6,-382375.86,-380238.96,-373615.21,-373216.24,-384569.64
2081.0142,-371993.3,-371234.99,-379791.21,-379618.07,-375889.58,-373234.84,-367885.92
2081.0182,-374549.05,-381578.82,-373265.6,-376997.8,-374676.94,-371681.31,-350093.41
2081.0221,-372094.91,-375344.04,-372666.26,-375977.23,-371498.58,-370816.89,-361406.99
2081.0261,-368609.09,-362522.69,-378412.01,-377992.82,-370801.78,-371785.92,-383532.57
2081.0301,-369121.31,-361241.24,-382309.43,-380223.13,-373490.81,-373198.08,-384756.99
2081.0341,-371978.99,-371069.14,-379727.17,-379607.29,-375752.54,-373207.61,-368160.82
2081.0381,-374542.09,-381488.51,-373224.16,-376993.32,-374587.68,-371666.33,-350253.48
2081.0421,-372063.25,-375286.34,-372570.94,-375932.69,-371400.97,-370767.69,-361393.83
2081.0461,-368543.14,-362442.58,-378266.43,-377950.0,-370700.36,-371742.29,-383577.73
2081.0501,-369034.86,-361096.47,-382205.58,-380198.33,-373390.67,-373162.98,-384916.3
2081.0541,-371905.09,-370916.46,-379716.25,-379630.85,-375708.67,-373214.96,-368411.39
2081.0581,-374525.54,-381405.59,-373197.08,-377027.27,-374544.71,-371670.24,-350442.26
2081.0621,-372103.35,-375350.57,-372527.12,-375966.02,-371372.93,-370788.33,-361488.29
2081.0661,-368572.23,-362503.95,-378220.17,-377954.81,-370638.89,-371742.29,-383672.47
2081.0701,-369056.94,-361095.66,-382193.04,-380208.49,-373317.95,-373164.46,-385100.94
2081.0741,-371908.09,-370839.4,-379732.61,-379647.73,-375628.56,-373209.62,-368672.56
2081.0781,-374539.04,-381401.63,-373211.81,-377059.46,-374502.42,-371685.22,-350607.39
2081.0821,-372139.93,-375449.65,-372451.3,-375965.69,-371305.8,-370773.69,-361433.5
2081.086,-368603.56,-362539.76,-378115.79,-377944.94,-370521.97,-371711.3,-383712.62
2081.09,-369058.08,-361038.92,-382141.68,-380201.0,-373190.78,-373137.28,-385247.71
2081.094,-371871.9,-370691.01,-379716.73,-379646.78,-375495.24,-373176.09,-368866.3
2081.098,-374482.34,-381257.39,-373171.76,-377054.93,-374382.4,-371630.43,-350676.72
2081.102,-372114.85,-375421.24,-372369.67,-375970.79,-371225.45,-370730.44,-361341.23
2081.106,-368553.87,-362498.99,-378025.15,-377928.87,-370431.47,-371659.51,-383655.31
2081.11,-368987.75,-360875.94,-382066.87,-380199.19,-373074.39,-373081.78,-385406.87
2081.114,-371819.83,-370551.39,-379701.23,-379674.1,-375443.88,-373162.65,-369083.54
2081.118,-374496.74,-381256.77,-373188.02,-377088.11,-374395.03,-371655.37,-350771.66
2081.122,-372154.28,-375489.95,-372336.19,-375948.9,-371201.37,-370727.39,-361249.35
2081.126,-368596.55,-362544.39,-377978.66,-377897.88,-370381.97,-371659.61,-383595.23
2081.13,-369011.73,-360871.6,-382047.22,-380166.62,-373009.44,-373084.78,-385413.79
2081.134,-371837.47,-370456.69,-379710.91,-379663.18,-375351.19,-373162.36,-369220.01
2081.138,-374515.96,-381171.13,-373175.38,-377072.33,-374280.4,-371629.23,-350853.53
2081.142,-372193.0,-375542.07,-372297.28,-375930.45,-371126.89,-370699.4,-361152.69
2081.146,-368597.17,-362574.05,-377913.66,-377852.48,-370288.99,-371603.34,-383555.51
2081.1499,-368991.75,-360830.21,-382020.81,-380148.65,-372933.72,-373046.01,-385553.36
2081.1539,-371814.58,-370381.88,-379739.14,-379669.76,-375312.66,-373147.87,-369423.67
2081.1579,-374507.71,-381147.95,-373189.59,-377076.81,-374271.77,-371630.28,-350943.56
2081.1619,-372188.04,-375532.72,-372202.54,-375872.47,-371052.07,-370648.95,-361020.85
2081.1659,-368581.34,-362554.78,-377816.67,-377816.87,-370225.09,-371590.71,-383470.06
2081.1699,-368942.45,-360709.76,-381961.49,-380123.61,-372860.09,-373040.67,-385597.61
2081.1739,-371758.03,-370213.17,-379729.6,-379672.19,-375263.54,-373159.6,-369559.62
2081.1779,-374487.64,-381055.11,-373190.59,-377088.69,-374264.95,-371650.31,-350976.75
2081.1819,-372248.17,-375641.2,-372174.4,-375899.46,-371095.51,-370693.35,-360862.16
2081.1859,-368617.44,-362607.0,-377742.43,-377798.79,-370194.77,-371577.07,-383409.5
2081.1899,-368933.44,-360635.61,-381930.73,-380115.89,-372811.93,-373020.31,-385762.12
2081.1939,-371727.22,-370098.68,-379746.2,-379697.65,-375238.42,-373155.26,-369788.26
2081.1979,-374470.85,-381001.71,-373219.01,-377126.6,-374253.89,-371659.51,-351142.16
2081.2019,-372255.7,-375725.6,-372138.59,-375904.18,-371064.09,-370686.05,-360761.73
2081.2059,-368626.69,-362682.0,-377713.68,-377798.79,-370149.23,-371584.65,-383337.35
2081.2099,-368916.65,-360611.58,-381926.25,-380112.6,-372749.23,-373025.27,-385842.18
2081.2138,-371709.87,-369987.58,-379763.27,-379690.98,-375164.74,-373147.77,-369997.97
2081.2178,-374483.49,-380980.78,-373245.24,-377121.68,-374239.39,-371666.52,-351219.65
2081.2218,-372314.16,-375850.44,-372089.53,-375889.63,-371071.38,-370690.91,-360636.61
2081.2258,-368652.67,-362784.67,-377605.01,-377749.82,-370123.14,-371561.29,-383248.66
2081.2298,-368914.93,-360609.86,-381873.99,-380074.31,-372707.13,-373014.3,-385962.01
2081.2338,-371672.2,-369920.11,-379759.69,-379653.12,-375121.5,-373140.67,-370154.81
2081.2378,-374416.44,-380847.64,-373204.94,-377057.26,-374149.84,-371611.45,-351319.93
2081.2418,-372251.36,-375804.76,-371993.97,-375813.58,-370987.98,-370624.25,-360538.14
2081.2458,-368585.96,-362741.99,-377512.4,-377688.17,-370038.6,-371509.69,-383231.16
2081.2498,-368810.27,-360469.53,-381787.44,-380021.76,-372600.65,-372952.7,-386114.21
2081.2538,-371586.56,-369759.03,-379710.2,-379649.54,-375051.02,-373116.11,-370426.94
2081.2578,-374402.38,-380845.54,-373153.59,-377091.02,-374136.44,-371632.33,-351487.49
2081.2618,-372305.01,-375915.86,-371891.4,-375820.97,-370939.49,-370625.3,-360557.6
2081.2658,-368631.07,-362777.9,-377375.36,-377651.35,-369907.61,-371464.11,-383283.8
2081.2698,-368843.6,-360434.77,-381706.9,-380001.3,-372469.04,-372929.33,-386248.97
2081.2738,-371600.82,-369648.45,-379683.3,-379645.11,-374914.26,-373091.65,-370622.97
2081.2777,-374426.84,-380778.93,-373149.01,-377093.55,-374027.82,-371612.45,-351620.81
2081.2817,-372356.27,-375969.07,-371842.24,-375797.03,-370827.58,-370584.63,-360499.0
2081.2857,-368650.15,-362818.09,-377294.16,-377623.84,-369775.48,-371420.86,-383327.82
2081.2897,-368787.86,-360298.44,-381593.13,-379944.08,-372255.94,-372833.34,-386509.56
2081.2937,-371526.71,-369477.75,-379594.42,-379631.14,-374745.13,-373035.43,-370978.02
2081.2977,-374366.47,-380658.91,-373047.73,-377102.42,-373888.97,-371578.83,-351899.33
2081.3017,-372334.91,-375959.16,-371691.51,-375799.94,-370695.11,-370564.65,-360559.84
2081.3057,-368631.84,-362798.3,-377128.22,-377601.72,-369610.45,-371397.83,-383344.22
2081.3097,-368783.14,-360235.59,-381504.63,-379962.54,-372118.9,-372855.52,-386664.29
2081.3137,-371495.82,-369295.55,-379554.13,-379616.07,-374568.08,-373013.11,-371211.62
2081.3177,-374310.16,-380449.63,-373010.97,-377058.88,-373718.26,-371526.81,-352072.47
2081.3217,-372280.5,-375883.19,-371585.27,-375756.17,-370566.46,-370506.19,-360544.58
2081.3257,-368570.23,-362732.74,-377003.52,-377579.73,-369486.28,-371340.13,-383415.79
2081.3297,-368688.34,-360077.09,-381419.66,-379949.95,-371984.38,-372799.11,-386901.71
2081.3337,-371424.05,-369146.25,-379538.96,-379653.79,-374490.02,-373010.01,-371495.43
2081.3377,-374296.19,-380417.87,-373014.4,-377107.38,-373687.6,-371550.13,-352208.99
2081.3416,-372340.34,-375951.67,-371553.99,-375769.28,-370508.52,-370507.81,-360472.82
2081.3456,-368619.92,-362792.73,-376979.3,-377545.97,-369406.51,-371329.11,-383303.74
2081.3496,-368711.37,-360055.11,-381417.46,-379923.34,-371901.7,-372798.82,-386908.77
2081.3536,-371422.81,-369063.37,-379570.2,-379653.74,-374434.71,-373014.78,-371581.69
2081.3576,-374319.22,-380409.48,-373073.15,-377136.56,-373699.61,-371572.63,-352231.97
2081.3616,-372364.9,-376061.72,-371570.54,-375756.74,-370546.96,-370501.66,-360263.06
2081.3656,-368611.14,-362844.75,-376955.94,-377511.98,-369416.38,-371289.3,-383144.23
2081.3696,-368687.05,-360042.71,-381446.88,-379920.62,-371946.57,-372777.6,-386887.98
2081.3736,-371417.14,-369052.02,-379687.35,-379678.58,-374543.66,-373031.95,-371574.21
2081.3776,-374331.47,-380452.2,-373203.8,-377152.54,-373842.33,-371595.33,-352084.01
2081.3816,-372432.85,-376230.57,-371665.81,-375774.71,-370716.09,-370541.28,-359905.19
2081.3856,-368678.8,-363014.41,-377006.67,-377515.98,-369576.21,-371334.93,-382799.19
2081.3896,-368720.72,-360100.17,-381524.04,-379912.85,-372067.64,-372810.74,-386724.38
2081.3936,-371406.41,-368983.65,-379780.91,-379681.2,-374635.6,-373046.3,-371582.12
2081.3976,-374322.27,-380462.17,-373315.66,-377189.25,-373989.48,-371642.44,-352036.61
2081.4016,-372443.67,-376356.46,-371724.7,-375792.83,-370854.95,-370568.89,-359666.34
2081.4055,-368686.1,-363142.3,-377074.91,-377530.81,-369686.55,-371355.72,-382624.86
2081.4095,-368721.72,-360156.2,-381635.43,-379939.65,-372161.39,-372832.2,-386695.67
2081.4135,-371397.49,-368985.65,-379924.63,-379716.78,-374732.21,-373079.73,-371634.43
2081.4175,-374299.95,-380388.31,-373415.13,-377185.34,-374041.94,-371630.71,-352030.84
2081.4215,-372451.06,-376400.71,-371752.97,-375797.13,-370940.82,-370582.72,-359486.43
2081.4255,-368682.29,-363202.71,-377059.03,-377526.28,-369759.08,-371365.78,-382454.73
2081.4295,-368694.92,-360145.66,-381630.08,-379953.57,-372213.98,-372845.98,-386675.02
2081.4335,-371374.22,-368940.21,-379977.94,-379764.36,-374807.21,-373109.48,-371703.57
2081.4375,-374332.28,-380481.48,-373504.78,-377270.36,-374184.56,-371704.53,-352026.93
2081.4415,-372516.96,-376586.2,-371790.02,-375831.12,-371041.25,-370606.8,-359263.08
2081.4455,-368740.17,-363334.75,-377066.7,-377539.73,-369808.77,-371366.64,-382319.69
2081.4495,-368706.27,-360185.38,-381667.99,-379957.58,-372258.85,-372854.61,-386699.58
2081.4535,-371386.43,-368936.87,-380064.72,-379793.88,-374873.4,-373142.62,-371816.44
2081.4575,-374355.65,-380502.56,-373598.38,-377302.64,-374260.66,-371731.18,-352049.82
2081.4615,-372587.58,-376752.37,-371829.41,-375862.83,-371131.56,-370635.79,-359057.56
2081.4655,-368793.01,-363502.4,-377068.23,-377546.64,-369869.09,-371384.0,-382104.78
2081.4695,-368737.5,-360195.3,-381697.94,-379969.45,-372267.86,-372856.14,-386720.8
2081.4735,-371403.69,-368887.18,-380156.47,-379820.25,-374899.62,-373154.26,-371904.27
2081.4775,-374375.1,-380508.99,-373683.78,-377339.36,-374325.94,-371760.94,-352064.37
2081.4815,-372622.68,-376851.84,-371835.71,-375858.26,-371180.82,-370641.08,-358869.88
2081.4855,-368813.32,-363590.47,-377035.14,-377525.71,-369889.88,-371377.8,-381954.29
2081.4895,-368689.77,-360169.07,-381674.86,-379934.02,-372255.37,-372831.96,-386715.08
2081.4935,-371316.76,-368736.79,-380128.1,-379808.57,-374862.81,-373128.46,-372049.42
2081.4975,-374305.25,-380339.38,-373622.08,-377323.05,-374267.58,-371721.6,-352197.12
2081.5015,-372582.81,-376844.64,-371762.8,-375823.64,-371165.27,-370627.88,-358755.97
2081.5055,-368750.57,-363592.67,-376967.19,-377466.15,-369864.32,-371369.69,-381828.78
2081.5095,-368639.7,-360130.21,-381658.74,-379915.85,-372241.73,-372855.09,-386752.37
2081.5135,-371280.71,-368686.91,-380172.35,-379809.95,-374871.87,-373166.13,-372172.5
2081.5175,-374297.43,-380377.77,-373709.06,-377338.26,-374332.09,-371780.87,-352231.83
2081.5215,-372631.17,-376944.16,-371749.45,-375820.78,-371182.34,-370634.65,-358638.9
2081.5255,-368818.37,-363690.94,-376919.31,-377462.77,-369859.45,-371368.17,-381741.14
2081.5295,-368674.89,-360135.41,-381626.99,-379899.74,-372214.89,-372854.71,-386806.96
2081.5334,-371316.62,-368641.47,-380197.9,-379820.06,-374862.95,-373189.11,-372291.7
2081.5374,-374349.83,-380368.42,-373783.63,-377352.33,-374356.6,-371806.28,-352239.41
