TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1946.5473,-372579.33,-372645.57,-378879.59,-379348.99,-375404.02,-373275.04,-365320.96
1946.5513,-374890.47,-381913.66,-373256.73,-376892.75,-374573.51,-371834.8,-349174.83
1946.5553,-371991.49,-373584.03,-373496.62,-376253.08,-371180.44,-371049.02,-364144.08
1946.5593,-368823.29,-361166.47,-378725.86,-378329.99,-370109.89,-371874.0,-385673.9
1946.5633,-369821.4,-361504.41,-381680.68,-380230.38,-372723.0,-373002.86,-384283.06
1946.5672,-373062.23,-372586.58,-378893.13,-379383.85,-375413.89,-372865.01,-365509.84
1946.5712,-375400.87,-381965.25,-373288.49,-376924.42,-374617.14,-371399.3,-349201.24
1946.5752,-372376.49,-373771.95,-373485.28,-376263.04,-371242.52,-370730.16,-363975.43
1946.5792,-368922.04,-361236.28,-378683.9,-378302.71,-370085.95,-371738.72,-385659.5
1946.5832,-369615.93,-361478.66,-381713.96,-380221.94,-372697.11,-373149.3,-384437.8
1946.5872,-372609.66,-372499.08,-378988.17,-379389.43,-375398.87,-373245.24,-365728.61
1946.5912,-374867.77,-381984.33,-373354.15,-376931.0,-374638.65,-371909.66,-349218.31
1946.5952,-371875.43,-373861.07,-373483.18,-376211.78,-371238.94,-371177.72,-363739.25
1946.5992,-368545.67,-361264.13,-378669.12,-378250.93,-370071.6,-372034.98,-385510.16
1946.6032,-369462.44,-361346.38,-381676.19,-380195.76,-372634.41,-373198.41,-384537.36
1946.6072,-372734.78,-372307.68,-378962.37,-379399.82,-375354.91,-373064.85,-365963.07
1946.6112,-375263.12,-381935.79,-373314.14,-376946.35,-374671.22,-371532.82,-349184.03
1946.6152,-372463.94,-373998.31,-373386.52,-376229.38,-371308.66,-370709.84,-363464.49
1946.6192,-369080.35,-361365.65,-378562.54,-378240.15,-370093.39,-371581.46,-385336.02
1946.6232,-369790.03,-361357.02,-381674.19,-380191.42,-372651.14,-372921.85,-384518.86
1946.6272,-372746.75,-372237.15,-379056.88,-379405.83,-375376.13,-373041.77,-366032.12
1946.6311,-374999.57,-381925.63,-373404.5,-376956.84,-374673.22,-371767.76,-349170.68
1946.6351,-372020.72,-374166.63,-373446.99,-376219.13,-371323.34,-371146.53,-363181.54
1946.6391,-368537.9,-361472.98,-378615.09,-378231.67,-370078.56,-372101.4,-385231.02
1946.6431,-369271.66,-361312.43,-381721.69,-380194.38,-372602.98,-373365.02,-384656.57
1946.6471,-372454.83,-372141.55,-379114.39,-379438.49,-375360.44,-373310.23,-366260.57
1946.6511,-375048.78,-381934.31,-373404.45,-376972.58,-374697.83,-371769.33,-349164.1
1946.6551,-372387.69,-374230.76,-373313.33,-376176.35,-371299.12,-370820.28,-362902.26
1946.6591,-369046.4,-361443.8,-378445.0,-378164.15,-370026.16,-371568.25,-385037.28
1946.6631,-369808.34,-361190.84,-381635.85,-380162.28,-372580.38,-372814.8,-384694.48
1946.6671,-372846.89,-371956.63,-379111.43,-379433.96,-375357.05,-372871.16,-366447.87
1946.6711,-375223.97,-381886.0,-373434.21,-376995.8,-374744.98,-371572.82,-349232.57
1946.6751,-372304.39,-374394.7,-373326.11,-376213.17,-371391.63,-370921.51,-362772.46
1946.6791,-368711.66,-361587.04,-378484.58,-378206.35,-370082.66,-371911.95,-385061.41
1946.6831,-369305.23,-361168.38,-381706.47,-380195.52,-372562.17,-373268.51,-384945.49
1946.6871,-372360.04,-371903.27,-379231.45,-379488.94,-375371.31,-373353.86,-366770.03
1946.6911,-374929.62,-381924.77,-373508.07,-377036.0,-374789.62,-371921.92,-349335.28
1946.695,-372302.91,-374544.33,-373316.86,-376221.65,-371442.46,-371043.01,-362645.57
1946.699,-368955.23,-361681.84,-378445.38,-378185.13,-370097.06,-371771.33,-384985.68
1946.703,-369714.26,-361166.66,-381677.72,-380192.18,-372571.04,-372944.11,-385016.63
1946.707,-372823.33,-371747.54,-379197.21,-379483.03,-375339.79,-372905.2,-366951.84
1946.711,-375359.29,-381836.89,-373476.98,-377022.98,-374793.15,-371501.35,-349345.06
1946.715,-372549.63,-374526.55,-373237.27,-376157.76,-371431.44,-370722.1,-362413.64
1946.719,-368924.61,-361612.84,-378348.01,-378128.43,-370062.35,-371678.83,-384874.68
1946.723,-369420.52,-360988.23,-381645.11,-380149.79,-372509.71,-373087.02,-385087.63
1946.727,-372375.01,-371572.35,-379264.3,-379491.95,-375318.38,-373249.86,-367116.21
1946.731,-374905.73,-381772.33,-373520.47,-377033.04,-374780.32,-371897.46,-349349.64
1946.735,-372237.54,-374640.7,-373203.61,-376157.28,-371422.48,-371071.72,-362220.76
1946.739,-368760.68,-361712.74,-378302.91,-378090.9,-370016.67,-371858.12,-384706.92
1946.743,-369435.64,-360976.36,-381631.28,-380135.77,-372451.64,-373074.19,-385121.96
1946.747,-372560.4,-371485.8,-379266.83,-379493.81,-375277.42,-373066.8,-367261.17
1946.751,-375255.82,-381790.59,-373513.84,-377048.97,-374797.44,-371616.22,-349354.31
1946.755,-372667.02,-374819.9,-373130.08,-376143.07,-371453.23,-370733.88,-361938.23
1946.7589,-369115.59,-361800.28,-378202.44,-378062.15,-369985.77,-371554.99,-384582.66
1946.7629,-369602.72,-360951.18,-381626.03,-380118.37,-372415.83,-372929.76,-385210.61
1946.7669,-372501.89,-371403.5,-379348.23,-379514.21,-375271.89,-373134.94,-367478.75
1946.7709,-375019.93,-381805.89,-373593.04,-377075.67,-374826.43,-371857.16,-349403.71
1946.7749,-372368.95,-374983.78,-373173.38,-376175.64,-371507.4,-371079.44,-361770.86
1946.7789,-368794.06,-361941.76,-378238.58,-378102.54,-370026.49,-371898.17,-384497.69
1946.7829,-369376.27,-360948.18,-381661.32,-380190.94,-372414.49,-373158.36,-385370.78
1946.7869,-372463.32,-371319.53,-379415.56,-379600.81,-375269.46,-373192.55,-367745.06
1946.7909,-375229.12,-381829.74,-373669.14,-377169.46,-374874.49,-371758.7,-349495.4
1946.7949,-372734.07,-375119.35,-373159.88,-376215.84,-371544.69,-370829.82,-361599.11
1946.7989,-369180.91,-362037.46,-378198.29,-378116.7,-370033.36,-371600.15,-384385.82
1946.8029,-369647.02,-360927.48,-381647.68,-380180.93,-372393.03,-372904.15,-385405.68
1946.8069,-372556.06,-371210.67,-379458.42,-379592.03,-375254.06,-373065.66,-367884.01
1946.8109,-375117.63,-381706.38,-373681.4,-377133.51,-374849.65,-371757.17,-349504.85
1946.8149,-372475.81,-375138.18,-373138.42,-376182.41,-371572.73,-371000.81,-361385.1
1946.8189,-368785.28,-362016.91,-378158.9,-378063.29,-370033.12,-371855.3,-384239.53
1946.8228,-369229.65,-360803.03,-381661.27,-380163.43,-372386.45,-373191.59,-385474.68
1946.8268,-372250.08,-371040.96,-379536.39,-379618.31,-375268.17,-373306.65,-368058.3
1946.8308,-375047.3,-381718.63,-373741.24,-377183.1,-374926.8,-371893.02,-349485.15
1946.8348,-372641.23,-375272.08,-373077.25,-376168.01,-371590.56,-370912.17,-361086.13
1946.8388,-369065.52,-362085.0,-378085.94,-378016.42,-369994.78,-371613.02,-384035.59
1946.8428,-369481.7,-360713.48,-381624.98,-380102.44,-372310.3,-372877.69,-385458.94
1946.8468,-372415.44,-370892.09,-379530.28,-379604.05,-375233.79,-373058.55,-368182.99
1946.8508,-375106.71,-381649.25,-373754.74,-377176.62,-374935.91,-371757.98,-349520.44
1946.8548,-372595.02,-375389.72,-373079.63,-376154.9,-371642.82,-370932.24,-360889.62
1946.8588,-368877.98,-362181.61,-378057.72,-378000.83,-370021.77,-371758.31,-383931.87
1946.8628,-369244.38,-360706.37,-381635.23,-380130.43,-372320.98,-373119.26,-385626.17
1946.8668,-372196.19,-370838.02,-379590.41,-379637.0,-375249.29,-373297.12,-368401.29
1946.8708,-374998.52,-381676.53,-373788.31,-377199.98,-374974.39,-371912.14,-349557.01
1946.8748,-372664.11,-375535.2,-373017.93,-376144.88,-371674.87,-370925.04,-360646.48
1946.8788,-369073.67,-362279.51,-377975.94,-377980.71,-370028.49,-371604.2,-383785.77
1946.8828,-369474.36,-360691.35,-381601.38,-380113.36,-372305.49,-372874.21,-385674.71
1946.8867,-372410.15,-370710.7,-379632.85,-379665.75,-375213.81,-373053.79,-368673.42
1946.8907,-375165.75,-381640.53,-373888.35,-377262.64,-374984.64,-371768.76,-349726.72
1946.8947,-372721.38,-375645.49,-373091.07,-376198.67,-371707.77,-370917.03,-360584.83
1946.8987,-368919.51,-362321.75,-377994.68,-377979.99,-370003.27,-371697.71,-383739.47
1946.9027,-369180.44,-360604.66,-381625.55,-380123.66,-372261.23,-373077.25,-385823.49
1946.9067,-372100.59,-370573.9,-379662.61,-379681.2,-375195.6,-373297.78,-368864.68
1946.9107,-374983.45,-381535.77,-373854.78,-377255.68,-374978.54,-371939.42,-349761.19
1946.9147,-372731.01,-375659.22,-372964.52,-376139.11,-371690.03,-370931.05,-360321.95
1946.9187,-369083.4,-362358.47,-377882.86,-377940.32,-369988.68,-371604.77,-383558.13
1946.9227,-369402.17,-360514.64,-381574.39,-380091.52,-372211.21,-372881.17,-385868.79
1946.9267,-372302.62,-370409.87,-379694.13,-379679.77,-375159.93,-373092.27,-369058.84
1946.9307,-375103.14,-381507.63,-373905.99,-377267.74,-374989.22,-371807.33,-349811.12
1946.9347,-372753.43,-375834.56,-372968.38,-376152.61,-371725.37,-370927.47,-360136.65
1946.9387,-368967.86,-362451.07,-377854.73,-377928.02,-369954.25,-371690.17,-383499.53
1946.9427,-369204.04,-360516.16,-381585.07,-380103.2,-372182.27,-373070.14,-385981.89
1946.9467,-372116.18,-370342.82,-379728.55,-379702.95,-375141.09,-373291.3,-369222.59
1946.9506,-375056.55,-381511.73,-373927.07,-377293.3,-375007.29,-371947.52,-349826.9
1946.9546,-372889.18,-375986.72,-372929.09,-376135.35,-371749.78,-370931.76,-359835.19
1946.9586,-369178.01,-362597.84,-377790.11,-377902.51,-369970.22,-371587.89,-383252.05
1946.9626,-369417.52,-360494.94,-381552.26,-380082.27,-372149.08,-372869.44,-386030.53
1946.9666,-372301.15,-370261.38,-379772.66,-379717.11,-375132.89,-373099.94,-369456.81
1946.9706,-375165.08,-381511.45,-373982.43,-377317.04,-375038.14,-371825.36,-349984.12
1946.9746,-372914.64,-376126.81,-372927.47,-376150.84,-371803.09,-370912.45,-359798.19
1946.9786,-369094.03,-362714.14,-377765.03,-377889.54,-369990.39,-371652.55,-383235.12
1946.9826,-369240.85,-360485.07,-381570.29,-380071.16,-372137.92,-373006.01,-386150.88
1946.9866,-372074.46,-370117.42,-379807.95,-379707.95,-375095.13,-373245.81,-369629.86
1946.9906,-375006.67,-381398.58,-373990.96,-377321.53,-375024.17,-371945.14,-350043.39
1946.9946,-372842.5,-376142.45,-372864.62,-376126.29,-371810.58,-370953.03,-359591.62
1946.9986,-369088.07,-362717.72,-377688.74,-377856.16,-369987.82,-371605.58,-383095.64
1947.0026,-369287.11,-360416.26,-381511.92,-380051.8,-372120.09,-372889.75,-386207.44
1947.0066,-372185.47,-370027.01,-379822.54,-379733.18,-375110.29,-373115.2,-369862.79
1947.0106,-375151.44,-381415.17,-374017.09,-377335.64,-375069.95,-371802.42,-350109.24
1947.0145,-372999.19,-376276.82,-372839.21,-376109.84,-371828.46,-370829.39,-359436.7
1947.0185,-369138.38,-362816.23,-377663.51,-377815.72,-369965.88,-371562.72,-382973.91
1947.0225,-369203.18,-360412.35,-381525.99,-380033.92,-372085.62,-372971.15,-386257.5
1947.0265,-371997.83,-369942.66,-379873.37,-379729.03,-375074.62,-373284.48,-369979.09
1947.0305,-374961.61,-381400.54,-374089.52,-377349.52,-375079.25,-372030.59,-350111.24
1947.0345,-372872.59,-376444.0,-372833.92,-376106.16,-371865.65,-371028.42,-359115.45
1947.0385,-369067.14,-362938.3,-377606.63,-377804.85,-369961.78,-371675.25,-382780.79
1947.0425,-369200.46,-360365.0,-381488.94,-380022.38,-372035.45,-372959.61,-386351.25
1947.0465,-372124.24,-369860.45,-379892.73,-379756.26,-375067.8,-373185.49,-370190.86
1947.0505,-375223.73,-381371.5,-374090.29,-377376.17,-375095.98,-371823.07,-350219.63
1947.0545,-373246.86,-376571.32,-372778.08,-376113.79,-371895.79,-370766.3,-358953.52
1947.0585,-369381.42,-363055.13,-377525.71,-377784.87,-369960.97,-371431.11,-382610.46
1947.0625,-369329.12,-360331.44,-381490.85,-380003.74,-372009.51,-372827.38,-386402.84
1947.0665,-372018.38,-369665.14,-379939.89,-379741.33,-375005.39,-373186.73,-370412.39
1947.0705,-374946.21,-381260.3,-374160.38,-377388.33,-375099.51,-372008.51,-350375.55
1947.0745,-372894.28,-376630.64,-372784.42,-376099.73,-371928.93,-371034.76,-358847.14
1947.0785,-369018.41,-363107.53,-377514.46,-377761.98,-369979.81,-371707.91,-382580.23
1947.0825,-369043.73,-360294.67,-381520.65,-380013.61,-372019.72,-373050.69,-386588.29
1947.0865,-371897.5,-369606.35,-380013.27,-379799.22,-375043.06,-373319.19,-370692.39
1947.0905,-375039.91,-381234.64,-374205.63,-377442.17,-375121.92,-371959.25,-350491.28
1947.0945,-373183.68,-376695.11,-372755.43,-376122.19,-371918.77,-370806.55,-358659.02
1947.0985,-369326.97,-363101.48,-377441.07,-377737.28,-369924.11,-371365.83,-382358.64
1947.1025,-369284.91,-360163.73,-381449.98,-380007.84,-371949.67,-372734.07,-386572.22
1947.1065,-372010.37,-369397.54,-380017.37,-379813.95,-374983.55,-373114.96,-370803.16
1947.1105,-375005.43,-381114.1,-374258.18,-377468.3,-375116.68,-371936.65,-350521.75
1947.1145,-373018.74,-376741.98,-372771.5,-376123.66,-371944.04,-370955.94,-358458.51
1947.1185,-369061.13,-363115.93,-377432.44,-377727.84,-369905.23,-371628.42,-382276.44
1947.1225,-368956.09,-360082.53,-381488.18,-379990.81,-371900.84,-373031.28,-386631.15
1947.1265,-371736.28,-369252.3,-380107.31,-379827.16,-374953.79,-373391.05,-370959.04
1947.1305,-374876.35,-381036.66,-374321.6,-377473.4,-375117.73,-372107.74,-350521.08
1947.1345,-373104.24,-376850.6,-372756.91,-376115.22,-371967.07,-370980.69,-358173.89
1947.1385,-369283.05,-363260.26,-377384.09,-377710.53,-369914.62,-371505.54,-382009.98
1947.1424,-369256.02,-360080.9,-381459.42,-379992.01,-371865.75,-372795.24,-386648.08
1947.1464,-372046.09,-369177.48,-380127.67,-379846.62,-374928.85,-373125.22,-371103.66
1947.1504,-375139.81,-381034.56,-374359.51,-377505.87,-375151.58,-371904.89,-350610.15
1947.1544,-373257.11,-376989.08,-372718.57,-376098.3,-372001.74,-370850.65,-357989.21
1947.1584,-369243.0,-363375.33,-377330.83,-377652.5,-369915.62,-371487.23,-381841.66
1947.1624,-368981.69,-360030.84,-381448.6,-379916.86,-371830.65,-372886.37,-386673.83
1947.1664,-371627.28,-369006.58,-380153.32,-379800.65,-374901.29,-373312.95,-371279.81
1947.1704,-374723.38,-380891.56,-374364.28,-377479.69,-375139.85,-372120.04,-350737.47
1947.1744,-372983.21,-377048.3,-372694.16,-376089.33,-372048.85,-371047.83,-357867.86
1947.1784,-369126.03,-363459.73,-377266.79,-377649.26,-369955.06,-371579.26,-381753.68
1947.1824,-369045.64,-360061.59,-381411.5,-379948.38,-371868.23,-372876.78,-386796.62
1947.1864,-371844.29,-368990.75,-380166.24,-379851.91,-374935.62,-373198.27,-371519.37
1947.1904,-375054.59,-380955.84,-374419.59,-377528.38,-375213.67,-371936.94,-350829.02
1947.1944,-373325.63,-377187.77,-372662.3,-376086.95,-372085.95,-370807.02,-357686.28
1947.1984,-369354.58,-363585.75,-377225.16,-377635.76,-369972.94,-371409.37,-381595.85
1947.2024,-369095.42,-360088.53,-381416.32,-379940.51,-371868.51,-372825.95,-386799.91
1947.2063,-371750.21,-368949.46,-380242.2,-379870.41,-374951.36,-373284.0,-371660.47
1947.2103,-374882.84,-380968.66,-374519.11,-377549.07,-375264.31,-372120.42,-350864.64
1947.2143,-373168.42,-377388.47,-372712.61,-376094.72,-372175.59,-371038.34,-357431.26
1947.2183,-369177.67,-363707.78,-377204.08,-377570.29,-369978.9,-371554.99,-381349.23
1947.2223,-368944.98,-360040.9,-381390.0,-379873.42,-371821.02,-372883.79,-386800.34
1947.2263,-371685.41,-368839.64,-380251.12,-379834.36,-374938.25,-373266.79,-371754.5
1947.2303,-374948.74,-380922.55,-374502.56,-377518.17,-375290.34,-372005.89,-350858.35
1947.2343,-373369.79,-377505.2,-372623.2,-376030.25,-372211.6,-370826.48,-357116.31
1947.2383,-369423.43,-363871.0,-377120.35,-377528.47,-370028.35,-371353.62,-381098.51
1947.2423,-369109.72,-360093.49,-381377.84,-379848.24,-371860.02,-372742.65,-386800.76
1947.2463,-371751.26,-368761.3,-380294.32,-379837.99,-374941.82,-373205.75,-371955.01
1947.2503,-374931.0,-380881.55,-374571.32,-377535.05,-375320.1,-372046.37,-350964.78
1947.2543,-373355.29,-377665.14,-372627.49,-376042.6,-372269.05,-370937.2,-356890.1
1947.2583,-369372.75,-364016.24,-377069.23,-377514.03,-370043.04,-371463.25,-380875.87
1947.2623,-369039.67,-360091.16,-381372.54,-379853.48,-371841.43,-372843.74,-386857.98
1947.2663,-371698.85,-368691.49,-380348.54,-379867.22,-374938.1,-373284.58,-372115.51
1947.2702,-374957.08,-380847.69,-374636.41,-377587.89,-375336.31,-372080.23,-351118.18
1947.2742,-373489.71,-377771.37,-372640.84,-376065.16,-372283.36,-370878.93,-356781.76
1947.2782,-369535.82,-364157.2,-377038.95,-377522.75,-370056.72,-371364.92,-380765.82
1947.2822,-369147.77,-360083.05,-381359.57,-379857.44,-371821.64,-372729.44,-387000.51
1947.2862,-371760.27,-368607.42,-380408.76,-379911.09,-374938.01,-373232.5,-372414.44
1947.2902,-374969.81,-380825.9,-374719.09,-377638.24,-375382.75,-372105.5,-351300.23
1947.2942,-373486.71,-377916.48,-372635.46,-376092.29,-372343.63,-370954.27,-356626.74
1947.2982,-369476.22,-364188.19,-376991.03,-377486.32,-370019.91,-371394.49,-380614.85
1947.3022,-369046.64,-359993.45,-381346.7,-379842.37,-371776.77,-372772.55,-387028.98
1947.3062,-371659.13,-368431.95,-380415.2,-379914.57,-374900.1,-373261.4,-372540.47
1947.3102,-374918.84,-380701.4,-374727.77,-377650.07,-375380.75,-372113.22,-351329.08
1947.3142,-373494.67,-377945.37,-372602.65,-376084.9,-372361.51,-370927.33,-356403.35
1947.3182,-369506.74,-364278.88,-376946.83,-377492.28,-370051.9,-371387.72,-380442.09
1947.3222,-369051.6,-359926.08,-381317.71,-379821.92,-371730.47,-372736.83,-387079.09
1947.3262,-371621.75,-368277.21,-380456.83,-379909.99,-374845.26,-373260.59,-372721.19
1947.3302,-374817.94,-380595.82,-374793.05,-377645.11,-375362.11,-372179.08,-351424.45
1947.3341,-373387.67,-378005.36,-372609.04,-376063.73,-372362.47,-371054.41,-356230.59
1947.3381,-369389.96,-364349.93,-376923.51,-377451.18,-370025.39,-371520.37,-380261.56
1947.3421,-368956.23,-359922.55,-381310.94,-379807.42,-371697.9,-372851.61,-387078.38
1947.3461,-371602.67,-368182.08,-380457.3,-379915.95,-374807.97,-373292.35,-372827.24
1947.3501,-374922.27,-380477.24,-374784.09,-377644.25,-375317.95,-372086.38,-351471.56
1947.3541,-373567.01,-377997.16,-372529.03,-376025.34,-372337.81,-370857.33,-355955.5
1947.3581,-369560.86,-364346.5,-376804.4,-377412.41,-369998.12,-371298.74,-380018.57
1947.3621,-369045.25,-359802.48,-381247.66,-379776.09,-371649.88,-372658.54,-387085.82
1947.3661,-371611.5,-368009.04,-380496.5,-379926.06,-374790.67,-373202.99,-372996.42
1947.3701,-374848.65,-380405.28,-374849.65,-377685.83,-375369.16,-372130.15,-351605.27
1947.3741,-373494.86,-378129.62,-372540.18,-376064.68,-372398.13,-370993.28,-355870.34
1947.3781,-369431.35,-364499.8,-376788.85,-377416.13,-370024.34,-371481.18,-379900.07
1947.3821,-368883.03,-359853.12,-381278.89,-379792.35,-371669.38,-372872.64,-387156.82
1947.3861,-371488.28,-367964.03,-380561.68,-379963.16,-374811.03,-373379.08,-373185.54
1947.3901,-374867.96,-380409.76,-374936.48,-377746.2,-375434.01,-372228.24,-351714.37
1947.3941,-373671.05,-378297.04,-372560.02,-376095.96,-372491.83,-370969.24,-355654.57
1947.398,-369690.65,-364651.44,-376773.5,-377429.91,-370087.0,-371351.38,-379715.92
1947.402,-369139.52,-359848.97,-381283.76,-379802.94,-371662.95,-372665.31,-387193.87
1947.406,-371662.33,-367877.1,-380619.52,-379990.81,-374811.22,-373190.97,-373334.98
1947.41,-374890.18,-380281.78,-375001.48,-377766.99,-375442.07,-372098.06,-351802.44
1947.414,-373561.71,-378266.09,-372587.2,-376124.81,-372524.45,-370964.95,-355527.4
1947.418,-369400.12,-364622.06,-376760.96,-377455.33,-370104.45,-371474.41,-379613.59
1947.422,-368715.62,-359737.96,-381291.05,-379847.95,-371660.56,-372901.77,-387289.86
1947.426,-371246.57,-367663.71,-380648.99,-380065.06,-374774.21,-373451.37,-373598.48
1947.43,-374633.17,-380194.8,-375047.54,-377860.88,-375460.48,-372339.63,-352004.43
1947.434,-373544.83,-378396.03,-372553.44,-376161.81,-372541.85,-371057.98,-355400.18
1947.438,-369586.08,-364767.17,-376678.85,-377432.39,-370067.12,-371382.23,-379441.02
1947.442,-368998.19,-359735.39,-381213.0,-379805.61,-371575.88,-372666.59,-387339.64
1947.446,-371572.63,-367592.09,-380640.79,-380050.18,-374715.9,-373180.05,-373783.68
1947.45,-374938.01,-380118.84,-375060.08,-377848.24,-375410.41,-372072.6,-352157.73
1947.454,-373796.7,-378494.98,-372500.18,-376129.39,-372502.71,-370863.53,-355251.93
1947.458,-369652.84,-364893.05,-376599.79,-377374.17,-370015.86,-371315.62,-379261.16
1947.4619,-368847.51,-359720.32,-381206.32,-379767.51,-371511.03,-372767.45,-387433.29
1947.4659,-371279.52,-367495.63,-380716.27,-380040.17,-374669.07,-373419.28,-374012.94
1947.4699,-374590.16,-380057.33,-375134.8,-377838.47,-375396.96,-372374.34,-352335.97
1947.4739,-373498.72,-378519.48,-372498.7,-376089.9,-372491.59,-371098.51,-355166.72
1947.4779,-369507.74,-364908.93,-376528.59,-377345.89,-369976.18,-371428.1,-379214.09
1947.4819,-368853.57,-359651.66,-381133.55,-379735.32,-371453.57,-372720.95,-387551.31
1947.4859,-371448.85,-367357.25,-380666.21,-380040.07,-374618.19,-373233.46,-374259.52
1947.4899,-374912.35,-379968.07,-375120.88,-377868.7,-375396.25,-372103.45,-352534.43
1947.4939,-373955.34,-378673.88,-372439.05,-376125.29,-372540.61,-370809.41,-355057.85
1947.4979,-369894.17,-365084.21,-376457.78,-377338.17,-369999.26,-371156.78,-379052.87
1947.5019,-369062.66,-359671.64,-381105.28,-379732.22,-371420.95,-372554.39,-387626.74
1947.5059,-371410.13,-367273.23,-380702.59,-380044.22,-374577.9,-373243.71,-374453.3
1947.5099,-374675.89,-379946.8,-375209.42,-377899.74,-375418.56,-372329.57,-352677.24
1947.5139,-373615.45,-378793.95,-372503.85,-376134.3,-372581.53,-371155.45,-354939.65
1947.5179,-369515.42,-365213.63,-376497.65,-377341.36,-370020.62,-371536.01,-378927.23
1947.5219,-368702.93,-359688.66,-381152.58,-379745.77,-371420.52,-372872.25,-387671.8
1947.5258,-371215.48,-367202.09,-380774.97,-380092.14,-374591.49,-373440.83,-374609.13
1947.5298,-374707.84,-379827.5,-375268.79,-377934.45,-375417.94,-372319.7,-352803.75
1947.5338,-373878.0,-378827.04,-372486.25,-376139.64,-372600.65,-370961.04,-354737.66
1947.5378,-369855.5,-365215.77,-376406.67,-377276.42,-369988.82,-371176.24,-378639.79
1947.5418,-369034.95,-359586.42,-381076.72,-379690.41,-371378.9,-372495.98,-387588.88
1947.5458,-371441.55,-367032.91,-380756.42,-380052.47,-374558.64,-373135.33,-374656.67
1947.5498,-374764.49,-379744.67,-375290.3,-377912.61,-375449.56,-372182.75,-352779.38
1947.5538,-373776.1,-378880.16,-372453.11,-376097.01,-372628.11,-370984.6,-354511.92
1947.5578,-369601.1,-365349.05,-376375.91,-377249.19,-370029.11,-371390.48,-378455.83
1947.5618,-368640.04,-359624.62,-381104.94,-379656.98,-371388.1,-372806.55,-387602.8
1947.5658,-371034.43,-366999.15,-380845.16,-380051.75,-374570.13,-373481.41,-374822.14
1947.5698,-374448.34,-379706.48,-375375.46,-377918.1,-375474.88,-372467.99,-352938.5
1947.5738,-373685.69,-379034.14,-372479.72,-376103.02,-372699.11,-371146.01,-354355.09
1947.5778,-369725.32,-365499.4,-376320.12,-377229.07,-370058.44,-371345.04,-378268.19
1947.5818,-368944.98,-359626.62,-381031.61,-379645.63,-371368.4,-372575.18,-387662.08
1947.5858,-371453.71,-366929.19,-380809.97,-380065.82,-374554.63,-373137.23,-374975.87
1947.5897,-374916.6,-379671.91,-375391.39,-377965.73,-375498.58,-372113.7,-353079.07
1947.5937,-374093.77,-379125.45,-372475.05,-376127.24,-372734.78,-370853.42,-354269.36
1947.5977,-369912.19,-365585.18,-376313.11,-377222.77,-370069.6,-371192.21,-378179.17
1947.6017,-368847.37,-359613.46,-381051.63,-379621.65,-371344.23,-372591.21,-387681.01
1947.6057,-371162.94,-366797.35,-380857.13,-380081.27,-374520.54,-373326.2,-375207.61
1947.6097,-374517.58,-379563.47,-375447.51,-377990.29,-375500.2,-372412.73,-353257.79
1947.6137,-373720.31,-379172.56,-372482.92,-376148.79,-372767.64,-371182.44,-354200.55
1947.6177,-369615.07,-365663.62,-376290.37,-377232.31,-370090.24,-371475.84,-378103.25
1947.6217,-368719.0,-359647.13,-381041.62,-379661.46,-371338.55,-372770.21,-387761.26
1947.6257,-371230.98,-366746.33,-380882.12,-380122.99,-374495.22,-373318.29,-375345.89
1947.6297,-374814.65,-379504.77,-375461.96,-378033.3,-375481.94,-372213.36,-353352.83
1947.6337,-374174.83,-379230.69,-372409.39,-376155.28,-372744.6,-370833.54,-354007.38
1947.6377,-370041.51,-365758.37,-376201.15,-377219.25,-370066.31,-371127.46,-377873.47
1947.6417,-368942.59,-359629.96,-380997.32,-379633.14,-371289.49,-372537.85,-387716.72
1947.6457,-371205.18,-366661.69,-380925.99,-380125.81,-374467.23,-373306.51,-375468.63
1947.6497,-374556.2,-379436.49,-375554.46,-378036.5,-375484.56,-372403.28,-353460.02
1947.6536,-373855.3,-379343.51,-372453.59,-376149.84,-372777.17,-371152.16,-353824.99
1947.6576,-369731.28,-365856.74,-376177.5,-377181.77,-370038.89,-371429.54,-377678.01
1947.6616,-368661.73,-359617.47,-380977.29,-379606.24,-371246.72,-372789.0,-387733.12
1947.6656,-371024.94,-366528.27,-380921.46,-380088.61,-374402.04,-373406.79,-375570.53
1947.6696,-374561.16,-379295.06,-375555.18,-378028.68,-375454.47,-372352.5,-353568.79
1947.6736,-374092.43,-379398.34,-372372.48,-376133.68,-372778.98,-370926.09,-353594.01
1947.6776,-370084.62,-366010.71,-376032.49,-377147.53,-370047.95,-371092.41,-377326.87
1947.6816,-368968.72,-359553.81,-380882.31,-379570.1,-371192.98,-372417.54,-387794.4
1947.6856,-371245.62,-366409.58,-380921.84,-380121.9,-374375.63,-373171.33,-375872.99
1947.6896,-374647.09,-379249.14,-375621.94,-378078.55,-375479.65,-372298.57,-353843.21
1947.6936,-374066.97,-379535.86,-372399.42,-376161.52,-372825.24,-371028.8,-353547.62
1947.6976,-369931.17,-366175.74,-376016.14,-377143.24,-370061.87,-371287.72,-377187.63
1947.7016,-368710.51,-359587.33,-380902.38,-379565.05,-371178.53,-372667.21,-387875.6
1947.7056,-370971.63,-366323.51,-380966.33,-380120.94,-374343.15,-373399.49,-376066.11
