TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1598.0431,832.406,-155.062,608.658,-1496.25,-4532.5,770.0,-144.4,-253.84,-278.16
1598.0931,832.345,-157.685,604.571,-1592.5,-4558.75,612.5,-171.76,-246.24,-272.08
1598.1431,832.65,-157.685,605.913,-1496.25,-4900.0,507.5,-152.0,-255.36,-273.6
1598.1931,830.454,-156.953,607.072,-1330.0,-4550.0,393.75,-141.36,-243.2,-270.56
1598.2431,831.674,-157.929,604.876,-1522.5,-4690.0,726.25,-145.92,-259.92,-276.64
1598.2931,832.101,-155.367,605.791,-1487.5,-4681.25,568.75,-153.52,-266.0,-266.0
1598.3431,832.04,-154.33,604.754,-1531.25,-4891.25,647.5,-148.96,-259.92,-266.0
1598.3931,830.515,-155.245,601.704,-1548.75,-4383.75,385.0,-136.8,-252.32,-266.0
1598.4431,830.21,-157.197,606.157,-1566.25,-4690.0,673.75,-152.0,-247.76,-284.24
1598.4931,831.003,-157.746,604.388,-1478.75,-4541.25,612.5,-141.36,-264.48,-276.64
1598.5431,831.308,-154.574,606.401,-1548.75,-4576.25,813.75,-148.96,-258.4,-267.52
1598.5931,831.003,-156.831,606.645,-1575.0,-4672.5,385.0,-152.0,-246.24,-266.0
1598.6431,832.223,-157.014,604.571,-1522.5,-4558.75,393.75,-155.04,-246.24,-275.12
1598.6931,829.295,-157.746,605.608,-1435.0,-4760.0,700.0,-156.56,-269.04,-282.72
1598.7431,828.99,-156.648,605.364,-1566.25,-4795.0,857.5,-141.36,-262.96,-270.56
1598.7931,830.393,-155.916,605.059,-1470.0,-4900.0,700.0,-144.4,-240.16,-258.4
1598.8431,831.125,-157.136,604.937,-1548.75,-4471.25,367.5,-152.0,-264.48,-279.68
1598.8931,832.04,-157.441,604.876,-1645.0,-4436.25,341.25,-164.16,-259.92,-270.56
1598.9431,829.661,-156.099,604.632,-1461.25,-4690.0,665.0,-148.96,-270.56,-270.56
1598.9931,831.43,-157.807,606.157,-1548.75,-4733.75,778.75,-138.32,-256.88,-273.6
1599.0431,829.966,-156.343,604.266,-1312.5,-4847.5,665.0,-155.04,-259.92,-278.16
1599.0931,830.942,-156.221,604.083,-1505.0,-4663.75,420.0,-144.4,-250.8,-273.6
1599.1432,832.04,-156.526,603.229,-1487.5,-4480.0,306.25,-144.4,-258.4,-270.56
1599.1931,829.051,-158.173,605.73,-1461.25,-4742.5,551.25,-150.48,-259.92,-266.0
1599.2431,831.125,-157.258,604.937,-1461.25,-4795.0,595.0,-152.0,-266.0,-273.6
1599.2931,831.491,-155.977,605.852,-1741.25,-4777.5,700.0,-152.0,-261.44,-284.24
1599.3431,828.563,-158.173,602.985,-1575.0,-4313.75,315.0,-150.48,-252.32,-276.64
